sim,classic_est,classic_se,lasso_est,lasso_se,xgb_est,xgb_se
251,1.4021220790516136,6.1777695172527265,0.8090999880592149,6.06799334298439,-0.13329787292571882,6.407623511631016
252,17.294964482221665,6.810287260270313,17.016857195796966,6.720280359498384,17.9869945081408,6.893368051407392
253,20.03970812919674,7.284494570096615,20.19643528888393,7.370118784816889,23.94163416567429,7.551699107807916
254,24.05586377950466,6.570931591547456,23.448342873535214,6.544384593458752,22.51397917625283,6.703209021376851
255,15.846546189801867,7.61969672911209,16.557303378520302,7.323408775945988,14.935296582356195,7.504587409766272
256,12.677928103408885,6.1636839375823325,13.131360723647367,5.9699006857963495,12.612799262741033,6.099029877058454
257,16.869850249801054,6.986108546121225,16.652035998058643,6.971504593556769,15.019159401606998,7.07830823369439
258,12.161421587515301,6.862210219496814,11.487148966270768,6.639805282986233,10.034309912043787,6.812211481232215
259,3.256686119151039,7.148298020325663,3.1733693596858767,6.980529859679996,4.395850651734813,7.0187458048850555
260,10.125243214999687,6.9472031805906,9.749392302516252,7.026331863715166,8.197493320779227,7.164720703968394
261,14.098670804804215,6.769877497628205,14.729258271149307,6.661853040061497,14.542927823616397,6.883155335222387
262,22.418721647482815,6.603309783493956,20.840119380901744,6.556732565694954,20.676991624205655,6.649226410964394
263,9.76250424733595,6.6399496168250804,10.678681593130134,6.551288686623337,7.044608336542216,6.610843872484709
264,16.092794310181823,6.894486534721098,16.144961594707492,6.804556289502764,22.23951864549048,7.105632499117702
265,-13.362230288901728,7.347313784548441,-13.794733574757188,7.214471061880977,-12.784354670178157,7.278448833596217
266,14.313816208703603,6.498293154639119,14.603745438688147,6.3981709745104425,11.534996574755116,6.584481563863485
267,27.588129139119566,6.861176432183631,25.474097641953634,6.688609941772015,25.717621065455287,6.839012273498053
268,11.744347496713797,6.26013199932168,11.225841333520986,6.229429800406308,10.418277301025446,6.3788496062145645
269,22.801903412776003,7.077053676448576,22.207481580712688,6.8647792239098315,18.41691885432518,7.126342030214124
270,0.10362721769067824,6.329925807096279,-0.234296727354044,6.219901373505094,2.960672990534094,6.191086757558636
271,17.03310556774583,6.7261748630554665,15.973535082437433,6.5694309914054,17.134459268703527,6.590462642467127
272,9.627520306471276,7.269510780166579,11.080004718231576,7.01742538930277,10.16269812917539,7.275124409555839
273,17.83833192898529,6.673324505751747,16.36729514211219,6.584660902033739,13.758669444375036,6.608351784850952
274,1.6890064112287033,7.007396145112595,2.5329413964738294,6.857953972423814,2.255263421989558,7.045086979682105
275,2.3650952462957946,7.2344083267927966,-0.606909326317547,7.167743216239059,-0.5251229852192455,7.463236351648456
276,23.516067663657005,7.148766252568433,21.374865469037125,6.951463840194234,20.163003631402727,6.937782695373593
277,0.7693590226696762,7.201337980987316,1.633919723016446,7.222286270592504,2.5806755019792678,7.589684563562713
278,14.663876035076942,7.089448827698935,15.844992783451225,7.000747997172047,13.435722087208179,6.93944452497849
279,5.786151701118373,6.771862917075899,5.258381564773188,6.685730324905573,5.667524335279738,6.823863266741906
280,26.00550524735844,6.51415558480935,24.464034577979607,6.328647802489589,19.317871280212284,6.453162876154594
281,29.292348190367584,6.73423334391528,28.93304583605321,6.563982542439094,31.519630994739227,6.62528514572706
282,14.298224347996845,6.362601078115254,13.780545880659492,6.1860970655897685,10.001856901712067,6.122333031839846
283,8.007918265174448,6.653244756117588,7.689292363774813,6.654026346762313,6.445463736859902,6.786982947290014
284,9.862080183408052,6.513682350963619,9.989083540640213,6.428713020529821,8.528941748522596,6.412860276251698
285,-6.359506365354878,6.568450871665578,-5.630333945641469,6.3892496587099945,-5.754771774767312,6.584358125158555
286,18.282024974986065,6.680331688187023,17.60306950349327,6.520973483831082,18.490612417489313,6.860832791309258
287,14.641096235909126,6.51472242149609,15.013315971140816,6.236346124130914,14.861106137546875,6.362069876397194
288,9.951260475456532,7.243630259440054,10.967388634882381,7.080728736486027,11.357213804082122,7.256143678441948
